Time (usec),Events Raised,Messages Generated,Messages Delivered,Average Delivery Time (usec),Frames Transmitted,Frames Received,Bytes Received (Physical),Bytes Received (Application),Efficiency (AL/PL)
5290000000,1047,304,304,3722524,744,648,27618,15200,0.5503657035266855
5300000000,1050,304,304,3722524,746,650,27700,15200,0.5487364620938628
5310000000,1051,305,304,3722524,747,650,27700,15200,0.5487364620938628
5320000000,1053,305,305,3718546,748,652,27782,15250,0.5489165646821683
5330000000,1056,306,306,3714594,750,654,27864,15300,0.5490956072351422
5340000000,1058,307,307,3710668,752,655,27930,15350,0.5495882563551736
5350000000,1059,307,307,3710668,752,656,27946,15350,0.5492735990839476
5360000000,1062,308,308,3706767,754,658,28028,15400,0.5494505494505495
5370000000,1062,308,308,3706767,754,658,28028,15400,0.5494505494505495
5380000000,1065,309,309,3702891,756,660,28110,15450,0.5496264674493063
5390000000,1066,310,309,3702891,757,660,28110,15450,0.5496264674493063
5400000000,1068,310,310,3699041,758,662,28192,15500,0.5498013620885358
5410000000,1071,311,311,3695215,760,664,28274,15550,0.5499752422720521
5420000000,1072,312,311,3695215,761,664,28274,15550,0.5499752422720521
5430000000,1074,312,312,3715540,763,665,28340,15600,0.5504587155963303
5440000000,1075,312,312,3715540,763,666,28356,15600,0.5501481168006771
5450000000,1078,313,313,3711686,765,668,28438,15650,0.5503199943737253
5460000000,1079,314,313,3711686,766,668,28438,15650,0.5503199943737253
5470000000,1081,314,314,3707857,767,670,28520,15700,0.5504908835904628
5480000000,1084,315,315,3704051,769,672,28602,15750,0.5506607929515418
5490000000,1085,316,315,3704051,770,672,28602,15750,0.5506607929515418
5500000000,1087,316,316,3700270,771,674,28684,15800,0.55082973086041
5510000000,1090,317,317,3696513,773,676,28766,15850,0.5509977056246959
5520000000,1090,317,317,3696513,773,676,28766,15850,0.5509977056246959
5530000000,1093,318,318,3692779,775,678,28848,15900,0.5511647254575707
5540000000,1094,319,318,3692779,776,678,28848,15900,0.5511647254575707
5550000000,1097,319,319,3712666,778,680,28930,15950,0.5513307984790875
5560000000,1097,319,319,3712666,778,680,28930,15950,0.5513307984790875
5570000000,1100,320,320,3708905,780,682,29012,16000,0.5514959327174962
5580000000,1102,321,321,3705168,782,683,29078,16050,0.5519636838847238
5590000000,1103,321,321,3705168,782,684,29094,16050,0.5516601361105382
5600000000,1106,322,322,3701454,784,686,29176,16100,0.5518234165067178
5610000000,1107,323,322,3701454,785,686,29176,16100,0.5518234165067178
5620000000,1108,323,322,3701454,786,686,29176,16100,0.5518234165067178
5630000000,1110,323,322,3701454,788,686,29176,16100,0.5518234165067178
5640000000,1112,323,323,3767678,789,688,29258,16150,0.5519857816665528
5650000000,1115,324,324,3763794,791,690,29340,16200,0.5521472392638037
5660000000,1116,325,324,3763794,792,690,29340,16200,0.5521472392638037
5670000000,1118,325,325,3759933,793,692,29422,16250,0.5523077968866834
5680000000,1121,326,326,3756097,795,694,29504,16300,0.5524674620390455
5690000000,1123,327,327,3752284,797,695,29570,16350,0.5529252620899561
5700000000,1126,327,327,3752284,799,697,29652,16350,0.5513961958721165
5710000000,1127,328,327,3752284,800,697,29652,16350,0.5513961958721165
5720000000,1129,328,328,3771443,802,698,29718,16400,0.5518540951611818
5730000000,1131,329,328,3771443,803,699,29734,16400,0.55155713997444
5740000000,1133,329,329,3767607,804,701,29816,16450,0.5517171988194258
5750000000,1136,330,330,3763794,806,703,29898,16500,0.5518763796909493
5760000000,1137,331,330,3763794,807,703,29898,16500,0.5518763796909493
5770000000,1139,331,331,3760003,808,705,29980,16550,0.5520346897931955
5780000000,1142,332,332,3756236,811,706,30046,16600,0.5524861878453039
5790000000,1144,332,332,3756236,812,708,30128,16600,0.5509824747742963
5800000000,1146,333,333,3752491,814,709,30194,16650,0.5514340597469696
5810000000,1147,333,333,3752491,814,710,30210,16650,0.551142005958292
5820000000,1150,334,334,3748769,816,712,30292,16700,0.551300673445134
5830000000,1153,335,335,3745068,818,714,30374,16750,0.5514584842299335
5840000000,1154,336,335,3745068,819,714,30374,16750,0.5514584842299335
5850000000,1156,336,336,3741390,820,716,30456,16800,0.5516154452324665
5860000000,1158,337,337,3737734,822,717,30522,16850,0.5520608085970775
5870000000,1161,337,337,3737734,824,719,30604,16850,0.5505816233172134
5880000000,1163,338,338,3734099,826,720,30670,16900,0.5510270622758395
5890000000,1164,338,338,3734099,826,721,30686,16900,0.5507397510265267
5900000000,1167,339,339,3730486,828,723,30768,16950,0.5508970358814352
5910000000,1169,340,340,3726894,830,724,30834,17000,0.5513394304988001
5920000000,1170,340,340,3726894,830,725,30850,17000,0.5510534846029174
5930000000,1173,341,341,3723323,832,727,30932,17050,0.5512091038406828
5940000000,1176,342,342,3719773,834,729,31014,17100,0.551363900174115
5950000000,1177,343,342,3719773,835,729,31014,17100,0.551363900174115
5960000000,1179,343,343,3716244,836,731,31096,17150,0.5515178801131978
5970000000,1182,344,344,3712735,838,733,31178,17200,0.5516710500994291
5980000000,1183,345,344,3712735,839,733,31178,17200,0.5516710500994291
5990000000,1185,345,345,3709246,840,735,31260,17250,0.5518234165067178
6000000000,1188,346,346,3705778,843,736,31326,17300,0.5522569111919811
6010000000,1190,346,346,3705778,844,738,31408,17300,0.5508150789607743
6020000000,1193,347,347,3702330,846,740,31490,17350,0.5509685614480787
6030000000,1196,348,348,3698901,848,742,31572,17400,0.5511212466742683
6040000000,1198,349,349,3695492,850,743,31638,17450,0.5515519312219483
6050000000,1199,349,349,3695492,850,744,31654,17450,0.5512731408352814
6060000000,1202,350,350,3692103,852,746,31736,17500,0.5514242500630199
6070000000,1203,351,350,3692103,853,746,31736,17500,0.5514242500630199
6080000000,1205,351,351,3688733,854,748,31818,17550,0.5515745804261739
6090000000,1206,352,351,3688733,855,748,31818,17550,0.5515745804261739
6100000000,1209,352,352,3706767,857,750,31900,17600,0.5517241379310345
6110000000,1210,353,352,3706767,858,750,31900,17600,0.5517241379310345
6120000000,1213,353,353,3724699,860,752,31982,17650,0.5518729285222937
6130000000,1215,354,354,3721265,862,753,32048,17700,0.5522965551672492
6140000000,1216,354,354,3721265,862,754,32064,17700,0.5520209580838323
6150000000,1219,355,355,3717851,864,756,32146,17750,0.5521682324394948
6160000000,1221,356,356,3714456,866,757,32212,17800,0.5525890972308456
6170000000,1222,356,356,3714456,866,758,32228,17800,0.5523147573538538
6180000000,1225,357,357,3711080,868,760,32310,17850,0.552460538532962
6190000000,1226,358,357,3711080,869,760,32310,17850,0.552460538532962
6200000000,1228,358,358,3707723,870,762,32392,17900,0.5526055816250927
6210000000,1230,359,358,3707723,872,762,32392,17900,0.5526055816250927
6220000000,1232,359,359,3725352,873,764,32474,17950,0.5527498922214695
6230000000,1234,360,360,3721974,875,765,32540,18000,0.5531653349723418
6240000000,1236,361,360,3721974,876,766,32556,18000,0.5528934758569849
6250000000,1238,361,361,3718614,877,768,32638,18050,0.5530363380109076
6260000000,1241,362,362,3715274,879,770,32720,18100,0.5531784841075794
6270000000,1242,363,362,3715274,880,770,32720,18100,0.5531784841075794
6280000000,1244,363,363,3711951,881,772,32802,18150,0.5533199195171026
6290000000,1247,364,364,3708647,883,774,32884,18200,0.553460649556015
6300000000,1248,365,364,3708647,884,774,32884,18200,0.553460649556015
6310000000,1250,365,365,3705361,885,776,32966,18250,0.5536006794879573
6320000000,1251,366,365,3705361,886,776,32966,18250,0.5536006794879573
6330000000,1254,366,366,3722660,888,778,33048,18300,0.5537400145243282
6340000000,1254,366,366,3722660,888,778,33048,18300,0.5537400145243282
6350000000,1257,367,367,3719353,890,780,33130,18350,0.5538786598249321
6360000000,1257,367,367,3719353,890,780,33130,18350,0.5538786598249321
6370000000,1260,368,368,3716065,892,782,33212,18400,0.554016620498615
6380000000,1261,369,368,3716065,893,782,33212,18400,0.554016620498615
6390000000,1264,369,369,3733194,895,784,33294,18450,0.5541539016038926
6400000000,1266,370,370,3729886,897,785,33360,18500,0.5545563549160671
6410000000,1269,370,370,3729886,899,787,33442,18500,0.5531965791519646
6420000000,1269,370,370,3729886,899,787,33442,18500,0.5531965791519646
6430000000,1272,371,371,3726596,901,789,33524,18550,0.553334924233385
6440000000,1273,372,371,3726596,902,789,33524,18550,0.553334924233385
6450000000,1275,372,372,3723323,903,791,33606,18600,0.5534725941796108
6460000000,1278,373,373,3720068,905,793,33688,18650,0.5536095939206839
6470000000,1278,373,373,3720068,905,793,33688,18650,0.5536095939206839
6480000000,1280,374,373,3720068,907,793,33688,18650,0.5536095939206839
6490000000,1282,374,374,3736957,908,795,33770,18700,0.5537459283387622
6500000000,1285,375,375,3733683,910,797,33852,18750,0.5538816022686991
6510000000,1285,375,375,3733683,910,797,33852,18750,0.5538816022686991
6520000000,1288,376,376,3730427,912,799,33934,18800,0.554016620498615
6530000000,1290,377,377,3727188,914,800,34000,18850,0.5544117647058824
6540000000,1291,377,377,3727188,914,801,34016,18850,0.554150987770461
6550000000,1294,378,378,3723965,916,803,34098,18900,0.5542847087805737
6560000000,1295,379,378,3723965,917,803,34098,18900,0.5542847087805737
6570000000,1297,379,379,3720760,919,804,34164,18950,0.5546774382390821
6580000000,1298,379,379,3720760,920,804,34164,18950,0.5546774382390821
6590000000,1301,379,379,3720760,922,806,34246,18950,0.5533492962681773
6600000000,1302,380,379,3720760,923,806,34246,18950,0.5533492962681773
6610000000,1304,380,380,3717572,924,808,34328,19000,0.553484036355162
6620000000,1306,381,381,3714400,926,809,34394,19050,0.5538756759899982
6630000000,1307,381,381,3714400,926,810,34410,19050,0.5536181342632955
6640000000,1309,382,381,3714400,928,810,34410,19050,0.5536181342632955
6650000000,1311,382,382,3730951,929,812,34492,19100,0.5537515945726545
6660000000,1314,383,383,3727761,931,814,34574,19150,0.5538844218198646
6670000000,1315,384,383,3727761,932,814,34574,19150,0.5538844218198646
6680000000,1317,384,384,3724588,933,816,34656,19200,0.554016620498615
6690000000,1320,385,385,3721431,935,818,34738,19250,0.5541481950601647
6700000000,1321,386,385,3721431,936,818,34738,19250,0.5541481950601647
6710000000,1323,386,386,3718290,937,820,34820,19300,0.5542791499138426
6720000000,1326,387,387,3715166,939,822,34902,19350,0.55440948942754
6730000000,1327,388,387,3715166,940,822,34902,19350,0.55440948942754
6740000000,1329,388,388,3712058,941,824,34984,19400,0.5545392179281957
6750000000,1330,389,388,3712058,942,824,34984,19400,0.5545392179281957
6760000000,1333,389,389,3728317,944,826,35066,19450,0.5546683397022757
6770000000,1335,390,390,3725191,946,827,35132,19500,0.5550495274962997
6780000000,1336,390,390,3725191,946,828,35148,19500,0.5547968589962444
6790000000,1339,391,391,3722081,948,830,35230,19550,0.5549247800170309
6800000000,1340,392,391,3722081,949,830,35230,19550,0.5549247800170309
6810000000,1343,392,392,3718987,952,832,35362,19600,0.5542672925739495
6820000000,1344,392,392,3718987,952,833,35378,19600,0.554016620498615
6830000000,1347,393,393,3715909,954,835,35460,19650,0.5541455160744501
6840000000,1350,394,394,3712846,956,837,35542,19700,0.5542738168926903
6850000000,1350,394,394,3712846,956,837,35542,19700,0.5542738168926903
6860000000,1353,395,395,3709799,958,839,35624,19750,0.5544015270604087
6870000000,1356,396,396,3706767,960,841,35706,19800,0.5545286506469501
6880000000,1356,396,396,3706767,960,841,35706,19800,0.5545286506469501
6890000000,1359,397,397,3703750,962,843,35788,19850,0.5546551916843635
6900000000,1360,398,397,3703750,963,843,35788,19850,0.5546551916843635
6910000000,1362,398,398,3700749,964,845,35870,19900,0.5547811541678282
6920000000,1365,399,399,3697763,966,847,35952,19950,0.5549065420560748
6930000000,1366,400,399,3697763,967,847,35952,19950,0.5549065420560748
6940000000,1369,400,400,3713610,969,849,36034,20000,0.5550313592717988
6950000000,1370,401,400,3713610,970,849,36034,20000,0.5550313592717988
6960000000,1372,401,401,3710607,971,851,36116,20050,0.5551556097020711
6970000000,1375,402,402,3707618,973,853,36198,20100,0.5552792971987403
6980000000,1377,403,403,3704644,975,854,36264,20150,0.5556474740789764
6990000000,1379,404,403,3704644,976,855,36280,20150,0.5554024255788313
7000000000,1381,404,404,3701685,977,857,36362,20200,0.5555249986249381
7010000000,1384,405,405,3698741,979,859,36444,20250,0.5556470200856108
7020000000,1386,406,406,3695811,981,860,36510,20300,0.5560120514927417
7030000000,1389,406,406,3695811,983,862,36592,20300,0.554766069086139
7040000000,1390,407,406,3695811,984,862,36592,20300,0.554766069086139
7050000000,1392,407,407,3692895,985,864,36674,20350,0.5548890221955609
7060000000,1395,408,408,3689994,987,866,36756,20400,0.5550114267058439
7070000000,1397,409,409,3687107,989,867,36822,20450,0.5553745043723861
7080000000,1398,409,409,3687107,989,868,36838,20450,0.5551332862804712
7090000000,1399,410,409,3687107,990,868,36838,20450,0.5551332862804712
7100000000,1402,410,410,3702594,992,870,36920,20500,0.5552546045503792
7110000000,1404,411,411,3699691,994,871,36986,20550,0.5556156383496458
7120000000,1405,411,411,3699691,994,872,37002,20550,0.5553753851143182
7130000000,1407,412,411,3699691,996,872,37002,20550,0.5553753851143182
7140000000,1409,412,412,3715072,997,874,37084,20600,0.5554956315392083
7150000000,1412,413,413,3712152,999,876,37166,20650,0.5556153473604908
7160000000,1412,413,413,3712152,999,876,37166,20650,0.5556153473604908
7170000000,1415,414,414,3709246,1001,878,37248,20700,0.5557345360824743
7180000000,1417,415,415,3706355,1003,879,37314,20750,0.5560915474084794
7190000000,1418,415,415,3706355,1004,879,37314,20750,0.5560915474084794
7200000000,1421,415,415,3706355,1006,881,37396,20750,0.5548721788426569
