Time (usec),Events Raised,Messages Generated,Messages Delivered,Average Delivery Time (usec),Frames Transmitted,Frames Received,Bytes Received (Physical),Bytes Received (Application),Efficiency (AL/PL)
10000000,5,2,1,2509207,3,3,148,50,0.33783783783783783
20000000,8,2,2,6272968,5,5,230,100,0.43478260869565216
30000000,13,4,4,4391087,9,8,378,200,0.5291005291005291
40000000,17,5,4,4391087,11,10,460,200,0.43478260869565216
50000000,21,6,6,5018381,14,13,608,300,0.4934210526315789
60000000,26,8,7,4659927,17,16,706,350,0.49575070821529743
70000000,31,9,9,4181989,20,20,870,450,0.5172413793103449
80000000,36,11,11,3877847,24,23,1018,550,0.5402750491159135
90000000,41,13,12,3763794,27,26,1116,600,0.5376344086021505
100000000,46,14,14,3584567,30,30,1280,700,0.546875
110000000,49,15,14,3584567,32,31,1346,700,0.5200594353640416
120000000,54,16,16,3920617,35,35,1510,800,0.5298013245033113
130000000,59,18,18,3763794,39,38,1658,900,0.5428226779252111
140000000,64,20,19,3697763,42,41,1756,950,0.541002277904328
150000000,69,21,21,3584567,45,45,1920,1050,0.546875
160000000,74,23,23,3491057,49,48,2068,1150,0.5560928433268859
170000000,78,24,24,3450147,51,51,2166,1200,0.554016620498615
180000000,83,25,25,3412509,55,54,2314,1250,0.54019014693172
190000000,88,27,26,3377767,58,57,2412,1300,0.538971807628524
200000000,93,28,28,3315727,61,61,2576,1400,0.5434782608695652
210000000,96,29,28,3315727,63,62,2642,1400,0.5299015897047691
220000000,101,30,30,3512876,66,66,2806,1500,0.5345687811831789
230000000,104,31,30,3512876,68,67,2872,1500,0.5222841225626741
240000000,110,33,32,3685382,72,71,3036,1600,0.5270092226613966
250000000,114,34,34,3616195,75,74,3184,1700,0.5339195979899497
260000000,119,36,35,3584567,78,77,3282,1750,0.5332114564290067
270000000,125,38,37,3526439,82,81,3446,1850,0.5368543238537434
280000000,129,39,39,3474273,85,84,3594,1950,0.5425709515859767
290000000,133,40,39,3474273,87,86,3676,1950,0.530467899891186
300000000,137,41,41,3610795,90,89,3824,2050,0.5360878661087866
