Time (usec),Events Raised,Messages Generated,Messages Delivered,Average Delivery Time (usec),Frames Transmitted,Frames Received,Bytes Received (Physical),Bytes Received (Application),Efficiency (AL/PL)
4830000000,2409,803,803,2509207,1606,1606,65846,40150,0.6097560975609756
4840000000,2414,805,805,2509207,1610,1609,65994,40250,0.6099039306603631
4850000000,2419,807,806,2509207,1613,1612,66092,40300,0.6097560975609756
4860000000,2424,808,808,2509207,1616,1616,66256,40400,0.6097560975609756
4870000000,2429,810,810,2509207,1620,1619,66404,40500,0.6099030178904885
4880000000,2434,812,811,2509207,1623,1622,66502,40550,0.6097560975609756
4890000000,2439,813,813,2509207,1626,1626,66666,40650,0.6097560975609756
4900000000,2444,815,815,2509207,1630,1629,66814,40750,0.6099021163229263
4910000000,2449,817,816,2509207,1633,1632,66912,40800,0.6097560975609756
4920000000,2454,818,818,2509207,1636,1636,67076,40900,0.6097560975609756
4930000000,2459,820,820,2509207,1640,1639,67224,41000,0.6099012257527073
4940000000,2464,822,821,2509207,1643,1642,67322,41050,0.6097560975609756
4950000000,2468,823,823,2509207,1646,1645,67470,41150,0.609900696605899
4960000000,2474,825,825,2509207,1650,1649,67634,41250,0.6099003459798327
4970000000,2479,827,826,2509207,1653,1652,67732,41300,0.6097560975609756
4980000000,2484,828,828,2509207,1656,1656,67896,41400,0.6097560975609756
4990000000,2489,830,830,2509207,1660,1659,68044,41500,0.6098994768091235
5000000000,2494,832,831,2509207,1663,1662,68142,41550,0.6097560975609756
5010000000,2499,833,833,2509207,1666,1666,68306,41650,0.6097560975609756
5020000000,2504,835,835,2509207,1670,1669,68454,41750,0.6098986180500774
5030000000,2509,837,836,2509207,1673,1672,68552,41800,0.6097560975609756
5040000000,2513,838,838,2509207,1676,1675,68700,41900,0.6098981077147017
5050000000,2519,840,840,2509207,1680,1679,68864,42000,0.6098977695167286
5060000000,2524,842,841,2509207,1683,1682,68962,42050,0.6097560975609756
5070000000,2529,843,843,2509207,1686,1686,69126,42150,0.6097560975609756
5080000000,2534,845,845,2509207,1690,1689,69274,42250,0.609896931027514
5090000000,2539,847,846,2509207,1693,1692,69372,42300,0.6097560975609756
5100000000,2543,848,848,2509207,1696,1695,69520,42400,0.6098964326812428
5110000000,2549,850,850,2509207,1700,1699,69684,42500,0.6098961024051432
5120000000,2554,852,851,2509207,1703,1702,69782,42550,0.6097560975609756
5130000000,2558,853,853,2509207,1706,1705,69930,42650,0.6098956098956099
5140000000,2564,855,855,2509207,1710,1709,70094,42750,0.6098952834764745
5150000000,2569,857,856,2509207,1713,1712,70192,42800,0.6097560975609756
5160000000,2573,858,858,2509207,1716,1715,70340,42900,0.6098947967017344
5170000000,2579,860,860,2509207,1720,1719,70504,43000,0.6098944740723931
5180000000,2584,862,861,2509207,1723,1722,70602,43050,0.6097560975609756
5190000000,2588,863,863,2509207,1726,1725,70750,43150,0.6098939929328622
5200000000,2593,865,864,2509207,1729,1728,70848,43200,0.6097560975609756
5210000000,2599,867,866,2509207,1733,1732,71012,43300,0.6097560975609756
5220000000,2603,868,868,2509207,1736,1735,71160,43400,0.609893198426082
5230000000,2608,870,869,2509207,1739,1738,71258,43450,0.6097560975609756
5240000000,2613,871,871,2509207,1742,1742,71422,43550,0.6097560975609756
5250000000,2618,873,873,2509207,1746,1745,71570,43650,0.609892413022216
5260000000,2623,875,874,2509207,1749,1748,71668,43700,0.6097560975609756
5270000000,2628,876,876,2509207,1752,1752,71832,43800,0.6097560975609756
5280000000,2633,878,878,2509207,1756,1755,71980,43900,0.6098916365657127
5290000000,2638,880,879,2509207,1759,1758,72078,43950,0.6097560975609756
5300000000,2643,881,881,2509207,1762,1762,72242,44050,0.6097560975609756
5310000000,2648,883,883,2509207,1766,1765,72390,44150,0.6098908689045448
5320000000,2653,885,884,2509207,1769,1768,72488,44200,0.6097560975609756
5330000000,2658,886,886,2509207,1772,1772,72652,44300,0.6097560975609756
5340000000,2663,888,888,2509207,1776,1775,72800,44400,0.6098901098901099
5350000000,2668,890,889,2509207,1779,1778,72898,44450,0.6097560975609756
5360000000,2672,891,891,2509207,1782,1781,73046,44550,0.6098896585713113
5370000000,2678,893,893,2509207,1786,1785,73210,44650,0.6098893593771343
5380000000,2683,895,894,2509207,1789,1788,73308,44700,0.6097560975609756
5390000000,2687,896,896,2509207,1792,1791,73456,44800,0.6098889130908299
5400000000,2693,898,898,2509207,1796,1795,73620,44900,0.6098886172235806
5410000000,2698,900,899,2509207,1799,1798,73718,44950,0.6097560975609756
5420000000,2703,901,901,2509207,1802,1802,73882,45050,0.6097560975609756
5430000000,2708,903,903,2509207,1806,1805,74030,45150,0.6098878832905579
5440000000,2713,905,904,2509207,1809,1808,74128,45200,0.6097560975609756
5450000000,2718,906,906,2509207,1812,1812,74292,45300,0.6097560975609756
5460000000,2723,908,908,2509207,1816,1815,74440,45400,0.6098871574422353
5470000000,2728,910,909,2509207,1819,1818,74538,45450,0.6097560975609756
5480000000,2733,911,911,2509207,1822,1822,74702,45550,0.6097560975609756
5490000000,2738,913,913,2509207,1826,1825,74850,45650,0.6098864395457582
5500000000,2743,915,914,2509207,1829,1828,74948,45700,0.6097560975609756
5510000000,2748,916,916,2509207,1832,1832,75112,45800,0.6097560975609756
5520000000,2753,918,918,2509207,1836,1835,75260,45900,0.6098857294711666
5530000000,2758,920,919,2509207,1839,1838,75358,45950,0.6097560975609756
5540000000,2762,921,921,2509207,1842,1841,75506,46050,0.6098853071279103
5550000000,2768,923,923,2509207,1846,1845,75670,46150,0.6098850270913175
5560000000,2773,925,924,2509207,1849,1848,75768,46200,0.6097560975609756
5570000000,2777,926,926,2509207,1852,1851,75916,46300,0.6098846093050213
5580000000,2783,928,928,2509207,1856,1855,76080,46400,0.6098843322818086
5590000000,2788,930,929,2509207,1859,1858,76178,46450,0.6097560975609756
5600000000,2792,931,931,2509207,1862,1861,76326,46550,0.6098839189791159
5610000000,2798,933,933,2509207,1866,1865,76490,46650,0.6098836449209047
5620000000,2803,935,934,2509207,1869,1868,76588,46700,0.6097560975609756
5630000000,2807,936,936,2509207,1872,1871,76736,46800,0.609883236030025
5640000000,2813,938,938,2509207,1876,1875,76900,46900,0.6098829648894668
5650000000,2818,940,939,2509207,1879,1878,76998,46950,0.6097560975609756
5660000000,2823,941,941,2509207,1882,1882,77162,47050,0.6097560975609756
5670000000,2828,943,943,2509207,1886,1885,77310,47150,0.6098822920708834
5680000000,2833,945,944,2509207,1889,1888,77408,47200,0.6097560975609756
5690000000,2838,946,946,2509207,1892,1892,77572,47300,0.6097560975609756
5700000000,2843,948,948,2509207,1896,1895,77720,47400,0.6098816263510036
5710000000,2848,950,949,2509207,1899,1898,77818,47450,0.6097560975609756
5720000000,2853,951,951,2509207,1902,1902,77982,47550,0.6097560975609756
5730000000,2858,953,953,2509207,1906,1905,78130,47650,0.6098809676180724
5740000000,2863,955,954,2509207,1909,1908,78228,47700,0.6097560975609756
5750000000,2868,956,956,2509207,1912,1912,78392,47800,0.6097560975609756
5760000000,2873,958,958,2509207,1916,1915,78540,47900,0.6098803157626687
5770000000,2878,960,959,2509207,1919,1918,78638,47950,0.6097560975609756
5780000000,2883,961,961,2509207,1922,1922,78802,48050,0.6097560975609756
5790000000,2888,963,963,2509207,1926,1925,78950,48150,0.609879670677644
5800000000,2893,965,964,2509207,1929,1928,79048,48200,0.6097560975609756
5810000000,2898,966,966,2509207,1932,1932,79212,48300,0.6097560975609756
5820000000,2903,968,968,2509207,1936,1935,79360,48400,0.6098790322580645
5830000000,2908,970,969,2509207,1939,1938,79458,48450,0.6097560975609756
5840000000,2912,971,971,2509207,1942,1941,79606,48550,0.6098786523628872
5850000000,2917,973,972,2509207,1945,1944,79704,48600,0.6097560975609756
5860000000,2923,975,974,2509207,1949,1948,79868,48700,0.6097560975609756
5870000000,2927,976,976,2509207,1952,1951,80016,48800,0.609878024395121
5880000000,2933,978,978,2509207,1956,1955,80180,48900,0.609877775006236
5890000000,2938,980,979,2509207,1959,1958,80278,48950,0.6097560975609756
5900000000,2942,981,981,2509207,1962,1961,80426,49050,0.6098774028299306
5910000000,2948,983,983,2509207,1966,1965,80590,49150,0.6098771559746867
5920000000,2953,985,984,2509207,1969,1968,80688,49200,0.6097560975609756
5930000000,2957,986,986,2509207,1972,1971,80836,49300,0.6098767875698946
5940000000,2962,988,987,2509207,1975,1974,80934,49350,0.6097560975609756
5950000000,2968,990,989,2509207,1979,1978,81098,49450,0.6097560975609756
5960000000,2972,991,991,2509207,1982,1981,81246,49550,0.6098761785195579
5970000000,2977,993,992,2509207,1985,1984,81344,49600,0.6097560975609756
5980000000,2983,995,994,2509207,1989,1988,81508,49700,0.6097560975609756
5990000000,2987,996,996,2509207,1992,1991,81656,49800,0.6098755755853826
6000000000,2992,998,997,2509207,1995,1994,81754,49850,0.6097560975609756
6010000000,2998,1000,999,2509207,1999,1998,81918,49950,0.6097560975609756
6020000000,3002,1001,1001,2509207,2002,2001,82066,50050,0.6098749786757001
6030000000,3007,1003,1002,2509207,2005,2004,82164,50100,0.6097560975609756
6040000000,3012,1004,1004,2509207,2008,2008,82328,50200,0.6097560975609756
6050000000,3017,1006,1006,2509207,2012,2011,82476,50300,0.6098743877006645
6060000000,3022,1008,1007,2509207,2015,2014,82574,50350,0.6097560975609756
6070000000,3027,1009,1009,2509207,2018,2018,82738,50450,0.6097560975609756
6080000000,3032,1011,1011,2509207,2022,2021,82886,50550,0.6098738025722076
6090000000,3037,1013,1012,2509207,2025,2024,82984,50600,0.6097560975609756
6100000000,3042,1014,1014,2509207,2028,2028,83148,50700,0.6097560975609756
6110000000,3047,1016,1016,2509207,2032,2031,83296,50800,0.6098732232039954
6120000000,3052,1018,1017,2509207,2035,2034,83394,50850,0.6097560975609756
6130000000,3057,1019,1019,2509207,2038,2038,83558,50950,0.6097560975609756
6140000000,3062,1021,1021,2509207,2042,2041,83706,51050,0.6098726495113851
6150000000,3067,1023,1022,2509207,2045,2044,83804,51100,0.6097560975609756
6160000000,3072,1024,1024,2509207,2048,2048,83968,51200,0.6097560975609756
6170000000,3077,1026,1026,2509207,2052,2051,84116,51300,0.6098720814113843
6180000000,3082,1028,1027,2509207,2055,2054,84214,51350,0.6097560975609756
6190000000,3088,1030,1029,2509207,2059,2058,84378,51450,0.6097560975609756
6200000000,3092,1031,1031,2509207,2062,2061,84526,51550,0.6098715188226108
6210000000,3097,1033,1032,2509207,2065,2064,84624,51600,0.6097560975609756
6220000000,3103,1035,1034,2509207,2069,2068,84788,51700,0.6097560975609756
6230000000,3107,1036,1036,2509207,2072,2071,84936,51800,0.6098709616652538
6240000000,3112,1038,1037,2509207,2075,2074,85034,51850,0.6097560975609756
6250000000,3117,1039,1039,2509207,2078,2078,85198,51950,0.6097560975609756
6260000000,3122,1041,1041,2509207,2082,2081,85346,52050,0.6098704098610362
6270000000,3127,1043,1042,2509207,2085,2084,85444,52100,0.6097560975609756
6280000000,3132,1044,1044,2509207,2088,2088,85608,52200,0.6097560975609756
6290000000,3137,1046,1046,2509207,2092,2091,85756,52300,0.6098698633331778
6300000000,3142,1048,1047,2509207,2095,2094,85854,52350,0.6097560975609756
6310000000,3147,1049,1049,2509207,2098,2098,86018,52450,0.6097560975609756
6320000000,3152,1051,1051,2509207,2102,2101,86166,52550,0.6098693220063598
6330000000,3157,1053,1052,2509207,2105,2104,86264,52600,0.6097560975609756
6340000000,3162,1054,1054,2509207,2108,2108,86428,52700,0.6097560975609756
6350000000,3167,1056,1056,2509207,2112,2111,86576,52800,0.6098687858066901
6360000000,3172,1058,1057,2509207,2115,2114,86674,52850,0.6097560975609756
6370000000,3177,1059,1059,2509207,2118,2118,86838,52950,0.6097560975609756
6380000000,3182,1061,1061,2509207,2122,2121,86986,53050,0.6098682546616697
6390000000,3187,1063,1062,2509207,2125,2124,87084,53100,0.6097560975609756
6400000000,3191,1064,1064,2509207,2128,2127,87232,53200,0.6098679383712399
6410000000,3197,1066,1066,2509207,2132,2131,87396,53300,0.6098677285001602
6420000000,3202,1068,1067,2509207,2135,2134,87494,53350,0.6097560975609756
6430000000,3207,1069,1069,2509207,2138,2138,87658,53450,0.6097560975609756
6440000000,3212,1071,1071,2509207,2142,2141,87806,53550,0.6098672072523518
6450000000,3217,1073,1072,2509207,2145,2144,87904,53600,0.6097560975609756
6460000000,3222,1074,1074,2509207,2148,2148,88068,53700,0.6097560975609756
6470000000,3227,1076,1076,2509207,2152,2151,88216,53800,0.6098666908497324
6480000000,3232,1078,1077,2509207,2155,2154,88314,53850,0.6097560975609756
6490000000,3236,1079,1079,2509207,2158,2157,88462,53950,0.6098663833058262
6500000000,3242,1081,1081,2509207,2162,2161,88626,54050,0.6098661792250581
6510000000,3247,1083,1082,2509207,2165,2164,88724,54100,0.6097560975609756
6520000000,3251,1084,1084,2509207,2168,2167,88872,54200,0.609865874516158
6530000000,3256,1086,1085,2509207,2171,2170,88970,54250,0.6097560975609756
6540000000,3262,1088,1087,2509207,2175,2174,89134,54350,0.6097560975609756
6550000000,3266,1089,1089,2509207,2178,2177,89282,54450,0.6098653703994086
6560000000,3271,1091,1090,2509207,2181,2180,89380,54500,0.6097560975609756
6570000000,3277,1093,1092,2509207,2185,2184,89544,54600,0.6097560975609756
6580000000,3281,1094,1094,2509207,2188,2187,89692,54700,0.6098648708914953
6590000000,3286,1096,1095,2509207,2191,2190,89790,54750,0.6097560975609756
6600000000,3292,1098,1097,2509207,2195,2194,89954,54850,0.6097560975609756
6610000000,3296,1099,1099,2509207,2198,2197,90102,54950,0.6098643759295022
6620000000,3301,1101,1100,2509207,2201,2200,90200,55000,0.6097560975609756
6630000000,3307,1103,1102,2509207,2205,2204,90364,55100,0.6097560975609756
6640000000,3311,1104,1104,2509207,2208,2207,90512,55200,0.6098638854516528
6650000000,3316,1106,1105,2509207,2211,2210,90610,55250,0.6097560975609756
6660000000,3322,1108,1107,2509207,2215,2214,90774,55350,0.6097560975609756
6670000000,3326,1109,1109,2509207,2218,2217,90922,55450,0.6098633993972856
6680000000,3331,1111,1110,2509207,2221,2220,91020,55500,0.6097560975609756
6690000000,3337,1113,1112,2509207,2225,2224,91184,55600,0.6097560975609756
6700000000,3341,1114,1114,2509207,2228,2227,91332,55700,0.6098629177068279
6710000000,3346,1116,1115,2509207,2231,2230,91430,55750,0.6097560975609756
6720000000,3352,1118,1117,2509207,2235,2234,91594,55850,0.6097560975609756
6730000000,3356,1119,1119,2509207,2238,2237,91742,55950,0.609862440321772
6740000000,3361,1121,1120,2509207,2241,2240,91840,56000,0.6097560975609756
6750000000,3367,1123,1122,2509207,2245,2244,92004,56100,0.6097560975609756
6760000000,3371,1124,1124,2509207,2248,2247,92152,56200,0.6098619671846515
6770000000,3376,1126,1125,2509207,2251,2250,92250,56250,0.6097560975609756
6780000000,3382,1128,1127,2509207,2255,2254,92414,56350,0.6097560975609756
6790000000,3386,1129,1129,2509207,2258,2257,92562,56450,0.6098614982390181
6800000000,3391,1131,1130,2509207,2261,2260,92660,56500,0.6097560975609756
6810000000,3397,1133,1132,2509207,2265,2264,92824,56600,0.6097560975609756
6820000000,3401,1134,1134,2509207,2268,2267,92972,56700,0.6098610334294197
6830000000,3406,1136,1135,2509207,2271,2270,93070,56750,0.6097560975609756
6840000000,3412,1138,1137,2509207,2275,2274,93234,56850,0.6097560975609756
6850000000,3416,1139,1139,2509207,2278,2277,93382,56950,0.6098605727013772
6860000000,3421,1141,1140,2509207,2281,2280,93480,57000,0.6097560975609756
6870000000,3427,1143,1142,2509207,2285,2284,93644,57100,0.6097560975609756
6880000000,3431,1144,1144,2509207,2288,2287,93792,57200,0.6098601160013647
6890000000,3437,1146,1146,2509207,2292,2291,93956,57300,0.6098599344373963
6900000000,3442,1148,1147,2509207,2295,2294,94054,57350,0.6097560975609756
6910000000,3446,1149,1149,2509207,2298,2297,94202,57450,0.6098596632767882
6920000000,3451,1151,1150,2509207,2301,2300,94300,57500,0.6097560975609756
6930000000,3456,1152,1152,2509207,2304,2304,94464,57600,0.6097560975609756
6940000000,3461,1154,1154,2509207,2308,2307,94612,57700,0.609859214475965
6950000000,3466,1156,1155,2509207,2311,2310,94710,57750,0.6097560975609756
6960000000,3471,1157,1157,2509207,2314,2314,94874,57850,0.6097560975609756
6970000000,3476,1159,1159,2509207,2318,2317,95022,57950,0.6098587695481047
6980000000,3481,1161,1160,2509207,2321,2320,95120,58000,0.6097560975609756
6990000000,3485,1162,1162,2509207,2324,2323,95268,58100,0.6098585044296091
7000000000,3491,1164,1164,2509207,2328,2327,95432,58200,0.6098583284432895
7010000000,3496,1166,1165,2509207,2331,2330,95530,58250,0.6097560975609756
7020000000,3501,1167,1167,2509207,2334,2334,95694,58350,0.6097560975609756
7030000000,3506,1169,1169,2509207,2338,2337,95842,58450,0.6098578911124559
7040000000,3511,1171,1170,2509207,2341,2340,95940,58500,0.6097560975609756
7050000000,3516,1172,1172,2509207,2344,2344,96104,58600,0.6097560975609756
7060000000,3521,1174,1174,2509207,2348,2347,96252,58700,0.6098574575073765
7070000000,3526,1176,1175,2509207,2351,2350,96350,58750,0.6097560975609756
7080000000,3531,1177,1177,2509207,2354,2354,96514,58850,0.6097560975609756
7090000000,3536,1179,1179,2509207,2358,2357,96662,58950,0.6098570275806419
7100000000,3541,1181,1180,2509207,2361,2360,96760,59000,0.6097560975609756
7110000000,3546,1182,1182,2509207,2364,2364,96924,59100,0.6097560975609756
7120000000,3551,1184,1184,2509207,2368,2367,97072,59200,0.6098566012856437
7130000000,3556,1186,1185,2509207,2371,2370,97170,59250,0.6097560975609756
7140000000,3561,1187,1187,2509207,2374,2374,97334,59350,0.6097560975609756
7150000000,3566,1189,1189,2509207,2378,2377,97482,59450,0.6098561785765577
7160000000,3571,1191,1190,2509207,2381,2380,97580,59500,0.6097560975609756
7170000000,3575,1192,1192,2509207,2384,2383,97728,59600,0.6098559266535691
7180000000,3581,1194,1194,2509207,2388,2387,97892,59700,0.6098557594083276
7190000000,3586,1196,1195,2509207,2391,2390,97990,59750,0.6097560975609756
7200000000,3591,1197,1197,2509207,2394,2394,98154,59850,0.6097560975609756
7210000000,3596,1199,1199,2509207,2398,2397,98302,59950,0.6098553437366483
7220000000,3601,1201,1200,2509207,2401,2400,98400,60000,0.6097560975609756
7230000000,3606,1202,1202,2509207,2404,2404,98564,60100,0.6097560975609756
7240000000,3611,1204,1204,2509207,2408,2407,98712,60200,0.6098549315179512
7250000000,3616,1206,1205,2509207,2411,2410,98810,60250,0.6097560975609756
7260000000,3620,1207,1207,2509207,2414,2413,98958,60350,0.6098546858263102
7270000000,3626,1209,1209,2509207,2418,2417,99122,60450,0.6098545227093884
7280000000,3631,1211,1210,2509207,2421,2420,99220,60500,0.6097560975609756
7290000000,3636,1212,1212,2509207,2424,2424,99384,60600,0.6097560975609756
7300000000,3641,1214,1214,2509207,2428,2427,99532,60700,0.6098541172688181
7310000000,3646,1216,1215,2509207,2431,2430,99630,60750,0.6097560975609756
7320000000,3651,1217,1217,2509207,2434,2434,99794,60850,0.6097560975609756
7330000000,3656,1219,1219,2509207,2438,2437,99942,60950,0.6098537151547898
7340000000,3661,1221,1220,2509207,2441,2440,100040,61000,0.6097560975609756
7350000000,3665,1222,1222,2509207,2444,2443,100188,61100,0.6098534754661237
7360000000,3671,1224,1224,2509207,2448,2447,100352,61200,0.6098533163265306
7370000000,3676,1226,1225,2509207,2451,2450,100450,61250,0.6097560975609756
7380000000,3680,1227,1227,2509207,2454,2453,100598,61350,0.6098530785900316
7390000000,3685,1229,1228,2509207,2457,2456,100696,61400,0.6097560975609756
7400000000,3691,1231,1230,2509207,2461,2460,100860,61500,0.6097560975609756
7410000000,3695,1232,1232,2509207,2464,2463,101008,61600,0.6098526849358467
7420000000,3700,1234,1233,2509207,2467,2466,101106,61650,0.6097560975609756
7430000000,3705,1235,1235,2509207,2470,2470,101270,61750,0.6097560975609756
7440000000,3710,1237,1237,2509207,2474,2473,101418,61850,0.6098522944644935
7450000000,3715,1239,1238,2509207,2477,2476,101516,61900,0.6097560975609756
7460000000,3721,1241,1240,2509207,2481,2480,101680,62000,0.6097560975609756
7470000000,3725,1242,1242,2509207,2484,2483,101828,62100,0.609851907137526
7480000000,3730,1244,1243,2509207,2487,2486,101926,62150,0.6097560975609756
7490000000,3736,1246,1245,2509207,2491,2490,102090,62250,0.6097560975609756
7500000000,3740,1247,1247,2509207,2494,2493,102238,62350,0.609851522917115
7510000000,3745,1249,1248,2509207,2497,2496,102336,62400,0.6097560975609756
7520000000,3751,1251,1250,2509207,2501,2500,102500,62500,0.6097560975609756
7530000000,3755,1252,1252,2509207,2504,2503,102648,62600,0.6098511417660354
7540000000,3760,1254,1253,2509207,2507,2506,102746,62650,0.6097560975609756
7550000000,3766,1256,1255,2509207,2511,2510,102910,62750,0.6097560975609756
7560000000,3770,1257,1257,2509207,2514,2513,103058,62850,0.6098507636476547
7570000000,3775,1259,1258,2509207,2517,2516,103156,62900,0.6097560975609756
7580000000,3781,1261,1260,2509207,2521,2520,103320,63000,0.6097560975609756
7590000000,3785,1262,1262,2509207,2524,2523,103468,63100,0.6098503885259211
7600000000,3790,1264,1263,2509207,2527,2526,103566,63150,0.6097560975609756
7610000000,3796,1266,1265,2509207,2531,2530,103730,63250,0.6097560975609756
7620000000,3800,1267,1267,2509207,2534,2533,103878,63350,0.6098500163653516
7630000000,3806,1269,1269,2509207,2538,2537,104042,63450,0.6098498683224083
7640000000,3811,1271,1270,2509207,2541,2540,104140,63500,0.6097560975609756
7650000000,3815,1272,1272,2509207,2544,2543,104288,63600,0.6098496471310217
7660000000,3821,1274,1274,2509207,2548,2547,104452,63700,0.6098495002489182
7670000000,3826,1276,1275,2509207,2551,2550,104550,63750,0.6097560975609756
7680000000,3830,1277,1277,2509207,2554,2553,104698,63850,0.6098492807885537
7690000000,3836,1279,1279,2509207,2558,2557,104862,63950,0.6098491350536897
7700000000,3841,1281,1280,2509207,2561,2560,104960,64000,0.6097560975609756
7710000000,3845,1282,1282,2509207,2564,2563,105108,64100,0.6098489173041063
7720000000,3850,1284,1283,2509207,2567,2566,105206,64150,0.6097560975609756
7730000000,3856,1286,1285,2509207,2571,2570,105370,64250,0.6097560975609756
7740000000,3860,1287,1287,2509207,2574,2573,105518,64350,0.609848556644364
7750000000,3865,1289,1288,2509207,2577,2576,105616,64400,0.6097560975609756
7760000000,3871,1291,1290,2509207,2581,2580,105780,64500,0.6097560975609756
7770000000,3875,1292,1292,2509207,2584,2583,105928,64600,0.6098481987765274
7780000000,3881,1294,1294,2509207,2588,2587,106092,64700,0.6098480564038758
7790000000,3886,1296,1295,2509207,2591,2590,106190,64750,0.6097560975609756
7800000000,3890,1297,1297,2509207,2594,2593,106338,64850,0.6098478436683029
7810000000,3895,1299,1298,2509207,2597,2596,106436,64900,0.6097560975609756
7820000000,3901,1301,1300,2509207,2601,2600,106600,65000,0.6097560975609756
7830000000,3905,1302,1302,2509207,2604,2603,106748,65100,0.609847491287893
7840000000,3910,1304,1303,2509207,2607,2606,106846,65150,0.6097560975609756
7850000000,3916,1306,1305,2509207,2611,2610,107010,65250,0.6097560975609756
7860000000,3920,1307,1307,2509207,2614,2613,107158,65350,0.6098471416039867
7870000000,3925,1309,1308,2509207,2617,2616,107256,65400,0.6097560975609756
7880000000,3930,1310,1310,2509207,2620,2620,107420,65500,0.6097560975609756
7890000000,3935,1312,1312,2509207,2624,2623,107568,65600,0.6098467945857504
7900000000,3940,1314,1313,2509207,2627,2626,107666,65650,0.6097560975609756
7910000000,3945,1315,1315,2509207,2630,2630,107830,65750,0.6097560975609756
7920000000,3950,1317,1317,2509207,2634,2633,107978,65850,0.6098464502028191
7930000000,3955,1319,1318,2509207,2637,2636,108076,65900,0.6097560975609756
7940000000,3960,1320,1320,2509207,2640,2640,108240,66000,0.6097560975609756
7950000000,3965,1322,1322,2509207,2644,2643,108388,66100,0.609846108425287
7960000000,3970,1324,1323,2509207,2647,2646,108486,66150,0.6097560975609756
7970000000,3975,1325,1325,2509207,2650,2650,108650,66250,0.6097560975609756
7980000000,3980,1327,1327,2509207,2654,2653,108798,66350,0.6098457692236989
7990000000,3985,1329,1328,2509207,2657,2656,108896,66400,0.6097560975609756
8000000000,3991,1331,1330,2509207,2661,2660,109060,66500,0.6097560975609756
8010000000,3995,1332,1332,2509207,2664,2663,109208,66600,0.6098454325690426
8020000000,4000,1334,1333,2509207,2667,2666,109306,66650,0.6097560975609756
8030000000,4005,1335,1335,2509207,2670,2670,109470,66750,0.6097560975609756
8040000000,4010,1337,1337,2509207,2674,2673,109618,66850,0.6098450984327392
8050000000,4015,1339,1338,2509207,2677,2676,109716,66900,0.6097560975609756
8060000000,4020,1340,1340,2509207,2680,2680,109880,67000,0.6097560975609756
8070000000,4025,1342,1342,2509207,2684,2683,110028,67100,0.6098447667866361
8080000000,4030,1344,1343,2509207,2687,2686,110126,67150,0.6097560975609756
8090000000,4035,1345,1345,2509207,2690,2690,110290,67250,0.6097560975609756
8100000000,4040,1347,1347,2509207,2694,2693,110438,67350,0.609844437602999
8110000000,4045,1349,1348,2509207,2697,2696,110536,67400,0.6097560975609756
8120000000,4050,1350,1350,2509207,2700,2700,110700,67500,0.6097560975609756
8130000000,4055,1352,1352,2509207,2704,2703,110848,67600,0.6098441108545035
8140000000,4060,1354,1353,2509207,2707,2706,110946,67650,0.6097560975609756
8150000000,4065,1355,1355,2509207,2710,2710,111110,67750,0.6097560975609756
8160000000,4070,1357,1357,2509207,2714,2713,111258,67850,0.6098437865142282
8170000000,4075,1359,1358,2509207,2717,2716,111356,67900,0.6097560975609756
8180000000,4080,1360,1360,2509207,2720,2720,111520,68000,0.6097560975609756
8190000000,4085,1362,1362,2509207,2724,2723,111668,68100,0.6098434645556471
8200000000,4090,1364,1363,2509207,2727,2726,111766,68150,0.6097560975609756
8210000000,4095,1365,1365,2509207,2730,2730,111930,68250,0.6097560975609756
8220000000,4100,1367,1367,2509207,2734,2733,112078,68350,0.6098431449526223
8230000000,4105,1369,1368,2509207,2737,2736,112176,68400,0.6097560975609756
8240000000,4110,1370,1370,2509207,2740,2740,112340,68500,0.6097560975609756
8250000000,4115,1372,1372,2509207,2744,2743,112488,68600,0.6098428276793969
8260000000,4120,1374,1373,2509207,2747,2746,112586,68650,0.6097560975609756
8270000000,4125,1375,1375,2509207,2750,2750,112750,68750,0.6097560975609756
8280000000,4130,1377,1377,2509207,2754,2753,112898,68850,0.6098425127105883
8290000000,4135,1379,1378,2509207,2757,2756,112996,68900,0.6097560975609756
8300000000,4139,1380,1380,2509207,2760,2759,113144,69000,0.6098423248250018
8310000000,4145,1382,1382,2509207,2764,2763,113308,69100,0.6098422000211812
8320000000,4150,1384,1383,2509207,2767,2766,113406,69150,0.6097560975609756
8330000000,4154,1385,1385,2509207,2770,2769,113554,69250,0.6098420134913786
8340000000,4159,1387,1386,2509207,2773,2772,113652,69300,0.6097560975609756
8350000000,4165,1389,1388,2509207,2777,2776,113816,69400,0.6097560975609756
8360000000,4169,1390,1390,2509207,2780,2779,113964,69500,0.60984170439788
8370000000,4175,1392,1392,2509207,2784,2783,114128,69600,0.6098415813823076
8380000000,4180,1394,1393,2509207,2787,2786,114226,69650,0.6097560975609756
8390000000,4184,1395,1395,2509207,2790,2789,114374,69750,0.6098413975204154
8400000000,4190,1397,1397,2509207,2794,2793,114538,69850,0.6098412753845885
8410000000,4195,1399,1398,2509207,2797,2796,114636,69900,0.6097560975609756
8420000000,4199,1400,1400,2509207,2800,2799,114784,70000,0.6098410928352384
8430000000,4205,1402,1402,2509207,2804,2803,114948,70100,0.6098409715697533
8440000000,4210,1404,1403,2509207,2807,2806,115046,70150,0.6097560975609756
8450000000,4214,1405,1405,2509207,2810,2809,115194,70250,0.6098407903189402
